logPrice,logBedroom,bathrooms,floors,waterfront,view,condition,condition_1,condition_2,condition_3,condition_4,condition_5,grade,gradeSquare,gradeCube,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,basement,renovated,yr_built,sqft_living15,logSqftLot15
13.345186878,1.0986122887,2,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1964,2820,9.5333654567
14.130321298,1.0986122887,2.5,1.5,0,0,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1928,2730,8.6995147482
13.142166005,1.0986122887,1.5,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1964,2380,9.222762892
12.576459648,1.3862943611,2.25,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1984,1720,8.881836305
13.279367126,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1999,2550,8.7403367427
13.226723393,1.6094379124,3,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2004,3740,8.8793331748
13.753635154,1.3862943611,2.75,2,0,2,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1964,2640,9.3502762123
12.429216197,1.0986122887,1,1,0,0,4,0,0,0,1,0,5,25,125,0,1,0,0,0,0,0,0,0,0,0,0,1917,1280,8.8614918643
13.049792685,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2000,2460,8.5844779382
13.270783383,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1977,1450,8.4335941675
13.458835614,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1994,3080,10.580276666
13.030248088,1.3862943611,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1977,1700,8.9001399881
12.577636202,1.0986122887,2,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1983,1840,9.4592296397
13.664687668,1.3862943611,2,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2000,3180,10.386438256
12.296827009,1.0986122887,2.25,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1979,1880,9.103979356
13.211289587,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1990,1890,8.9287729005
12.730801174,0.6931471806,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1919,1410,8.6669915565
13.132313708,0.6931471806,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1942,1360,8.9428530068
12.736700897,1.3862943611,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1979,1800,9.6219200811
12.437184366,1.0986122887,1.75,1.5,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1925,1560,9.4235143923
12.721885811,1.3862943611,2.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1979,1820,8.9575105103
13.109278138,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1972,2210,9.5438797405
13.298834521,1.3862943611,2.25,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1986,1880,9.0981790051
12.829333699,1.0986122887,1,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1976,1540,8.9226582995
12.644327576,1.0986122887,1.5,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1983,1560,8.759668671
13.527828486,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1997,3020,9.294037931
13.710150042,1.6094379124,3.75,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1998,3600,9.1443074014
13.399995114,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1909,1260,8.2940496401
13.016891744,1.3862943611,3,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1990,2810,9.2857260989
13.552846248,1.6094379124,2.25,1,0,2,4,0,0,0,1,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,1964,2820,9.4832640735
12.966878475,0.6931471806,2,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2003,1440,8.2687318321
12.173032791,0.6931471806,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,1,1946,950,10.146825811
12.873773805,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1991,3000,8.9946688355
12.999065161,0.6931471806,1,1,0,2,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1918,1450,8.5171931914
13.698976742,1.3862943611,2.25,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1974,2300,9.5104449644
13.112313042,1.3862943611,1.75,1,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1959,1850,8.7609233763
14.151982795,1.0986122887,2,1.5,0,3,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1937,2580,8.6125033712
12.433208218,1.0986122887,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1967,1300,8.9226582995
13.062613373,1.3862943611,2.25,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1978,2870,11.887862635
13.299672392,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1995,2340,10.750663977
12.94798618,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,2014,1540,7.4318919168
13.493926934,1.3862943611,2.5,2,0,0,4,0,0,0,1,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1987,2990,10.474918974
12.524526377,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2003,2720,8.6539942329
13.142166005,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1995,2480,9.7201654954
12.506177238,1.0986122887,1,1,0,0,5,0,0,0,0,1,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1942,1050,9.1160296925
13.482172604,1.0986122887,1.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1952,1750,8.5941542326
12.46843691,1.0986122887,2.5,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1991,1520,8.6995147482
13.444446877,1.6094379124,3.5,2,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,1,1919,2080,8.4969904841
12.52888052,0.6931471806,1.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1975,1370,8.4523346191
13.180632286,1.0986122887,1,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1906,1220,8.0163178985
12.40901349,1.0986122887,3,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1988,1670,9.1695183775
13.051940913,1.3862943611,2,1,0,2,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1926,1930,8.5659833556
13.395591493,1.3862943611,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1924,1810,8.3523185482
12.899219826,1.7917594692,3,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1977,2330,9.6395220067
12.278393307,1.3862943611,2.5,1,0,0,5,0,0,0,0,1,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1931,1160,8.947025656
13.100117768,0.6931471806,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1927,1450,8.2977926264
13.383187996,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1994,3080,9.1911575526
13.15192218,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1996,2106,8.6337310077
12.628067056,0.6931471806,1.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2006,1320,7.9164428601
12.586219946,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2006,1834,8.4346807698
12.506177238,1.3862943611,1.75,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1956,2260,9.0573057358
13.017002862,1.3862943611,1.75,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1956,2260,9.0573057358
13.190022026,1.3862943611,1,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1920,1600,8.7749313875
13.217673557,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2000,1910,8.0310601802
13.033532164,1.0986122887,2.25,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1996,2210,8.2940496401
12.319834273,1.0986122887,1.5,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1962,1200,9.0571891925
12.445089546,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1994,1360,9.2693637124
12.043259555,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1970,1220,9.1996837918
12.644327576,1.0986122887,1.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1988,1150,8.1864644294
13.507625778,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,0,0,1998,2870,8.7995109014
12.456831364,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1961,980,8.6995147482
12.323855681,1.3862943611,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1974,1640,8.8880668548
12.854483932,1.3862943611,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1967,2080,8.9871968207
12.689609289,1.0986122887,2.5,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1992,1930,9.1271761307
12.886641044,1.6094379124,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2003,2610,8.7492568401
13.142166005,1.0986122887,3,2,0,2,5,0,0,0,0,1,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1947,2100,8.9424609268
12.367340793,0.6931471806,1,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1939,1160,8.9463748261
12.656989017,1.0986122887,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1940,1510,8.650324504
12.628067056,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1981,2010,9.1346465276
12.505992036,1.0986122887,2,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1987,1490,9.0642735958
14.808762331,1.6094379124,4,2,1,4,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,1,1949,2660,10.214458814
13.361380278,1.3862943611,2.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1987,2490,10.618738632
12.28995413,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1959,1510,9.3147003873
12.506177238,1.3862943611,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1965,1450,8.8887567478
13.081541383,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2007,2270,8.5399326784
13.26212532,1.0986122887,1.75,1,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1954,2020,8.5171931914
12.691580461,1.3862943611,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1976,1550,9.0938065557
13.299935339,1.9459101491,4,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1960,1840,9.2906292032
13.499051711,1.3862943611,2.5,2.5,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2006,2140,8.2532276456
13.217673557,1.3862943611,2.75,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1945,1820,8.7144033607
13.019222618,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2006,2060,8.5932278777
12.292250342,1.3862943611,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1963,1360,9.185022564
13.239257129,1.3862943611,2.25,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1974,2040,8.9489756078
13.275942465,1.0986122887,1.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1975,2320,9.210340372
12.644004944,1.6094379124,2.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1974,2200,9.5889137846
13.049792685,1.0986122887,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1926,1210,8.1161184316
12.445089546,1.0986122887,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1958,1160,8.9306264692
12.46843691,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1977,2040,9.0825070005
12.834681305,1.0986122887,2,2,0,0,5,0,0,0,0,1,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1943,1260,8.935245415
13.306350214,1.3862943611,3.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1998,1230,8.2532276456
12.560244459,1.0986122887,2.25,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1979,1870,9.1040905721
13.044401836,0.6931471806,2,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1906,1540,8.3428398043
12.70381303,1.3862943611,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1972,1480,8.2542687701
12.652359748,1.3862943611,2.5,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,1,1984,1460,9.1055352576
12.898969795,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1979,1460,8.9701778155
13.218582235,0.6931471806,1.5,1,0,2,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1909,1920,8.3313454248
13.471610806,1.0986122887,2.75,1.5,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1913,1700,8.881836305
12.904207368,1.6094379124,2.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1965,1720,8.9385316487
13.592367007,1.3862943611,2.75,1,0,4,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1989,3740,11.64887144
13.737549016,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1989,2850,8.8893083198
13.478638241,1.0986122887,1.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1968,2530,9.2277872856
13.112313042,1.0986122887,2,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1972,1620,9.038483865
13.225822086,1.0986122887,2.25,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1972,2060,8.8928861412
13.641145266,1.3862943611,2.75,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,2014,3625,8.6374620238
12.628067056,0.6931471806,1,1.5,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1936,1650,9.862665558
12.420377248,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,2003,1610,7.558516743
12.748978163,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,2000,2690,8.7015127509
12.345399711,1.3862943611,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1967,1500,9.3300770536
13.527828486,1.3862943611,2.25,1,0,1,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1974,2890,9.1697266891
13.402265263,1.6094379124,2.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1977,1960,9.0270183148
12.779873068,0.6931471806,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1952,1250,8.8128434335
13.62918098,1.6094379124,3.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1996,3070,8.9655900669
12.688498795,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1990,1940,8.872206756
13.122363377,1.3862943611,2.25,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1981,2030,9.442324728
13.521139497,1.0986122887,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1951,2290,9.1173475051
13.997832115,1.3862943611,2.5,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1921,1790,8.3909494648
12.860998613,0.6931471806,2.5,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1988,1760,8.3428398043
12.860998613,1.0986122887,1.75,1,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1978,2350,9.4955193142
12.886641044,1.0986122887,2.5,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1989,2230,8.5799801795
12.40901349,1.6094379124,1.5,1.5,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1946,960,9.1311889337
13.122363377,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1994,1540,8.1886891244
12.718896272,1.6094379124,1.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1979,1820,8.9254543868
12.834681305,1.3862943611,2.25,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1975,2000,9.4001339436
13.304684934,1.0986122887,2.75,1,0,3,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1966,2175,8.9316841107
13.192821841,1.3862943611,1.75,1.5,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1926,1430,8.2940496401
12.779873068,1.0986122887,1,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1955,1690,9.0027010072
13.287877816,1.0986122887,2,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1947,1330,8.707813551
13.429848077,0.6931471806,1,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1946,1560,8.6995147482
14.907433858,1.6094379124,5.5,2,0,3,3,0,0,1,0,0,13,169,2197,0,0,0,0,0,0,0,0,0,1,1,0,2001,6110,10.182708934
13.001325049,1.6094379124,1.75,1.5,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1902,1740,8.2940496401
12.52888052,1.0986122887,2.5,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1986,1690,8.9086945925
13.353475098,1.6094379124,3.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,1,0,2001,1730,9.36828385
13.25339164,1.0986122887,1.75,2,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1927,1560,8.2756310546
13.451667125,1.3862943611,1.75,1,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1957,2210,8.7419354641
14.022524727,1.3862943611,2.5,2,0,4,3,0,0,1,0,0,11,121,1331,0,0,0,0,0,0,0,1,0,0,1,0,1991,3310,9.777243826
11.805595079,1.0986122887,1,1,0,0,4,0,0,0,1,0,6,36,216,0,0,1,0,0,0,0,0,0,0,1,0,1942,1200,9.1500594411
13.527828486,1.0986122887,2,1.5,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1927,1760,8.6899693354
13.26212532,1.3862943611,2,2,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1909,1470,8.3893598199
13.157730521,1.3862943611,2.75,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1999,2330,9.5473124836
12.560244459,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1985,1580,8.9226582995
13.24458101,1.0986122887,2.5,2,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1966,1700,8.9314198052
12.915339208,1.0986122887,1.5,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1966,2240,9.2183085416
14.137594057,1.3862943611,3.5,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1996,3160,8.6990146232
12.776910939,1.6094379124,2.25,2,0,0,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1982,2070,8.9824355036
13.650282079,1.6094379124,3.25,2,0,0,3,0,0,1,0,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1996,2980,9.3053777873
12.502466659,0.6931471806,1.5,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1923,1290,8.6995147482
12.954654533,1.0986122887,1.75,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1976,1900,9.0010997258
12.254624686,1.3862943611,1,1,0,0,3,0,0,1,0,0,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1962,1190,9.1037568866
13.226399016,1.3862943611,2,1,0,2,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,1,1965,2530,9.6892417982
13.514405465,1.0986122887,2.25,2,0,3,4,0,0,0,1,0,10,100,1000,0,0,0,0,0,0,1,0,0,0,1,0,1979,3470,10.601249071
13.353475098,1.6094379124,1,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1901,1350,7.1754897136
13.527828486,1.0986122887,1.75,1,0,3,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1941,2280,8.5564139046
13.451667125,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1999,2790,8.7435316336
11.599103161,0.6931471806,0.5,1,0,0,3,0,0,1,0,0,5,25,125,0,1,0,0,0,0,0,0,0,0,0,0,1941,1570,8.5251613611
12.871334623,1.0986122887,1.5,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1961,2210,9.2178123868
13.25339164,1.0986122887,2.25,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1984,2300,9.1375546023
13.015891133,1.6094379124,2.75,1,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1969,1530,8.9210570182
12.765688433,1.0986122887,2.5,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1992,2090,9.284983915
13.26212532,1.3862943611,2.5,2,0,0,3,0,0,1,0,0,9,81,729,0,0,0,0,0,1,0,0,0,0,0,0,1987,2600,10.659891183
12.388185847,1.0986122887,2.5,2,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1974,1510,9.4124645561
12.899219826,1.6094379124,2.5,1.5,0,0,4,0,0,0,1,0,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1929,1270,8.8159635609
13.028052698,1.3862943611,1.75,1,0,0,3,0,0,1,0,0,8,64,512,0,0,0,0,1,0,0,0,0,0,0,0,1958,2180,10.69183127
12.388394202,1.0986122887,2,1,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1990,1310,9.0350341501
13.451667125,1.0986122887,2,1.5,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1922,1550,8.0261701949
12.627903108,0.6931471806,1,1,0,0,5,0,0,0,0,1,6,36,216,0,0,1,0,0,0,0,0,0,0,0,0,1942,710,8.8128434335
13.384727642,1.0986122887,1.75,1,0,2,4,0,0,0,1,0,8,64,512,0,0,0,0,1,0,0,0,0,0,1,0,1914,1670,8.2940496401
13.392390515,1.0986122887,2,1,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,1,0,1923,1920,8.4073783254
13.265597545,1.6094379124,2.75,2,0,0,5,0,0,0,0,1,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1951,1940,8.349957272
12.765688433,1.0986122887,2.5,2,0,0,3,0,0,1,0,0,7,49,343,0,0,0,1,0,0,0,0,0,0,0,0,1986,1660,8.4127211698
